Word/Sentence,Valence,Arousal
volume,0.53125,0.5
chunk,0.45875,0.375
unhappiness,0.11124999999999999,0.42625
Jolanta od lat pomaga bezdomnym ludziom gotując dla nich i szyjąc ubrania.,0.78625,0.375
excelsior,0.61875,0.375
terrific,0.765,0.5575
hoodlum,0.3625,0.54375
perch,0.54375,0.2975
"Jeden z najbardziej przekonywających dowodów na płynięcie czasu jest to, że miłość między dwoma ludźmi gaśnie.",0.2575,0.3025
assault,0.13124999999999998,0.725
involuntary,0.38125,0.34375
jumper,0.44375,0.345
impropriety,0.355,0.28375
heliport,0.57875,0.39249999999999996
magnifying,0.63875,0.3225
prime,0.625,0.46375
furlong,0.4475,0.34
bullshit,0.16625,0.75
penitentiary,0.13124999999999998,0.66875
disposal,0.375,0.4275
conference,0.5125,0.24375000000000002
minibus,0.48624999999999996,0.32
enchilada,0.70375,0.42374999999999996
prohibition,0.22999999999999998,0.38
suggestion,0.59875,0.39749999999999996
modern,0.63125,0.55
undertaker,0.3575,0.3525
cart,0.54625,0.2725
conversation,0.715,0.20625
"Twarz chłopca jest obrzmiała i posiniaczona, a jedno oko zamknięte z powodu opuchlizny.",0.1725,0.65125
tsunami,0.16625,0.66125
palette,0.5175,0.2875
reluctant,0.345,0.325
labyrinth,0.48,0.405
alcoholism,0.125,0.5
raw,0.42125,0.5175
jingle,0.52,0.41625
starling,0.56625,0.41500000000000004
entire,0.58375,0.23125
clone,0.39749999999999996,0.36875
missile,0.23125,0.58375
booklet,0.565,0.31875
pitcher,0.5875,0.38625
analytical,0.625,0.39125
limp,0.22625,0.25
rumble,0.5,0.4375
whiz,0.685,0.365
righteous,0.625,0.29
mythology,0.6375,0.40874999999999995
tux,0.61375,0.45625000000000004
loudmouth,0.28,0.52625
dib,0.5,0.25625
grandfather,0.585,0.34625
linguist,0.5,0.33875
sibling,0.78375,0.52
flaky,0.3225,0.3125
charred,0.3575,0.45999999999999996
wristwatch,0.57875,0.34375
gateway,0.59375,0.35125
armory,0.53125,0.43500000000000005
heck,0.41125,0.265
"Prędzej niebo zwali się na ziemię, niż ja pozwolę naćpanemu wariatowi, żeby zniszczył moją przyszłość!",0.38249999999999995,0.73125
washout,0.3375,0.315
bagel,0.665,0.325
relaxation,0.875,0.26875
neuter,0.38875000000000004,0.48750000000000004
obstruct,0.32625,0.41125
sickly,0.27,0.42625
playback,0.595,0.295
aerodynamic,0.645,0.41625
unaffected,0.48,0.29
disown,0.16125,0.4425
verb,0.53375,0.325
hopeless,0.15000000000000002,0.43999999999999995
commando,0.565,0.61875
"Asia miała rozległe, krwawiące, brunatne rany na całym swoim ciele.",0.16125,0.675
freeze,0.45499999999999996,0.375
Governor,0.44125000000000003,0.3525
prophet,0.54,0.25625
"Nawet nie zdajemy sobie sprawy z tego, jak łatwo w tłumie złapać zakażenie.   ",0.35125,0.39375000000000004
pleased,0.8525,0.40625
ethic,0.625,0.32125
outrage,0.24625000000000002,0.69
record,0.61125,0.2875
lawful,0.6575,0.3375
proceed,0.5875,0.30375
toxic,0.16875,0.53625
fold,0.52375,0.25
neighboring,0.61875,0.36875
follow,0.47750000000000004,0.345
ludicrous,0.36875,0.47250000000000003
scene,0.6175,0.11875
slap,0.24375000000000002,0.44875
trial,0.285,0.50625
molester,0.06,0.5
dehydration,0.2975,0.45999999999999996
"Burza, która rozpętała się nad miastem spowodowała ogromne szkody pozbawiając setki ludzi dachu nad głową.",0.1875,0.59375
saxophone,0.665,0.45875
observatory,0.545,0.45125000000000004
gelding,0.48624999999999996,0.32375
provocative,0.55875,0.6125
wacko,0.36125,0.54
mile,0.47250000000000003,0.30375
humane,0.735,0.27625
reservoir,0.54625,0.2775
apocalypse,0.28,0.505
caterer,0.645,0.345
disappear,0.38749999999999996,0.41874999999999996
shyness,0.42874999999999996,0.25
productive,0.79625,0.44999999999999996
bureau,0.4625,0.3425
perfectionist,0.61375,0.5525
vanishing,0.32,0.4675
clothe,0.5925,0.33
violate,0.20124999999999998,0.595
clipboard,0.46875,0.20875
insane,0.19374999999999998,0.5175
keep,0.665,0.30375
conglomerate,0.5,0.45999999999999996
gift,0.78375,0.45499999999999996
fountain,0.6575,0.2625
prostitution,0.22375,0.63125
hind,0.4625,0.21375
obsess,0.27875,0.49375
landscaping,0.6975,0.375
rouse,0.53,0.47375
detach,0.4375,0.27375
turnaround,0.56875,0.30375
choreography,0.61875,0.6025
commander,0.46625000000000005,0.44999999999999996
bedside,0.61125,0.245
dull,0.3,0.08374999999999999
Po zjedzeniu dużego obiadu głód wreszcie przestał mu doskwierać.,0.79125,0.33625
corner,0.47875,0.2975
"Adrian tak kochał Magdę, że wybaczył jej zdradę ze swoim najlepszym przyjacielem.",0.33625,0.5675
dealership,0.51875,0.2375
joust,0.48750000000000004,0.57625
enamel,0.5525,0.34875
tricky,0.47250000000000003,0.48250000000000004
seize,0.34875,0.38249999999999995
cloudy,0.48624999999999996,0.295
flaunt,0.42374999999999996,0.39375000000000004
haystack,0.6075,0.3225
exert,0.55875,0.45499999999999996
mindful,0.7125,0.625
"Śmiertelnie przerażony pobiegłem korytarzem, mijając drzwi znalazłem się nagle naprzeciw olbrzymiego lustra.",0.40375000000000005,0.5625
beard,0.51125,0.2725
dreaded,0.13874999999999998,0.5125
roar,0.54625,0.64375
newsroom,0.47875,0.38875000000000004
mooch,0.33875,0.6
goon,0.31625,0.47
olive,0.63125,0.365
experience,0.73625,0.33875
courteous,0.75625,0.36875
lipstick,0.66875,0.375
Groźnie wyglądający upadek skończył sie jedynie drobnym obtarciem na kolanie.,0.6225,0.34625
suction,0.40625,0.35125
sweat,0.4225,0.5125
candlelight,0.70375,0.2775
professional,0.66125,0.42500000000000004
dungeon,0.315,0.51625
beaver,0.5,0.38125
squirt,0.58375,0.44499999999999995
lawless,0.2625,0.39625
blemish,0.2625,0.47624999999999995
cellulite,0.20875,0.45875
lowly,0.375,0.36875
column,0.5,0.26375
concrete,0.47750000000000004,0.32875
lava,0.41625,0.5325
"Ponieważ nie mył się od tygodnia, jego skóra zaczęła ohydnie pachnieć.",0.135,0.635
spaceship,0.57625,0.625
awareness,0.68125,0.34125
inferiority,0.26125,0.30875
varsity,0.545,0.31875
sidewinder,0.4075,0.51125
strangulation,0.22375,0.5625
leisure,0.8,0.43500000000000005
thin,0.55875,0.4375
outburst,0.39375000000000004,0.66625
hiking boot,0.52375,0.3475
peas,0.6375,0.24375000000000002
simpleton,0.44125000000000003,0.2725
quarantine,0.22999999999999998,0.54875
turd,0.1875,0.44875
random,0.54625,0.39375000000000004
decorative,0.815,0.47
presentation,0.48750000000000004,0.45625000000000004
evidence,0.46499999999999997,0.3625
darkroom,0.48750000000000004,0.32625
skeptic,0.40125,0.54375
red,0.58375,0.5025
hazmat,0.3275,0.5675
saliva,0.40625,0.375
dozen,0.5975,0.24375000000000002
phantom,0.4075,0.52875
testimony,0.50625,0.40249999999999997
prodigy,0.6,0.54375
"Długie ciemne włosy nosiła splecione w warkocz, a na twarzy nie było śladu makijażu.",0.66,0.345
crown,0.625,0.43999999999999995
"Wcześniej nie zdawałem sobie sprawy, jak bardzo jestem chory.",0.20875,0.40375000000000005
abolish,0.355,0.39749999999999996
falafel,0.565,0.335
chancellor,0.48875,0.33375
Kąpiel w gorącej wodzie była jej relaksem po całym dniu pracy.,0.8125,0.2425
warrant,0.27875,0.57625
frustration,0.18125000000000002,0.6175
peyote,0.47124999999999995,0.4475
ex,0.21250000000000002,0.47375
dim,0.29625,0.31875
W ludziach więcej rzeczy zasługuje na podziw niż na pogardę.,0.6525,0.39875000000000005
"Mężczyźni wolą kobiety ładne niż mądre, ponieważ łatwiej im przychodzi patrzenie niż myślenie.",0.52375,0.49750000000000005
venereal,0.24375000000000002,0.4475
dispenser,0.5325,0.39749999999999996
twine,0.54375,0.28
yahoo,0.49375,0.575
regiment,0.52,0.25
home,0.81,0.3475
ref,0.54375,0.2975
passenger,0.44375,0.3525
involvement,0.60125,0.24375000000000002
laptop,0.74375,0.4525
leisurely,0.74,0.325
procedural,0.46375,0.4
end,0.46625000000000005,0.36875
brass,0.50625,0.375
whistle,0.5875,0.3675
unguarded,0.43125,0.41625
retractor,0.49375,0.22625
pout,0.29125,0.39249999999999996
arrogant,0.19,0.51875
televised,0.625,0.375
celibacy,0.35625,0.21375
swift,0.60375,0.485
ingrate,0.3125,0.43374999999999997
volunteer,0.79375,0.36875
Przecież widzisz że znaleźliśmy się na samym dnie nieszczęścia.,0.1775,0.54
dagger,0.4225,0.59875
sleepless,0.26375,0.45499999999999996
motorcycle,0.6,0.6
accomplishment,0.8812500000000001,0.495
mess,0.3125,0.4625
override,0.41625,0.29375
plume,0.52375,0.25
cognitive,0.585,0.53375
growl,0.42874999999999996,0.36875
commend,0.75,0.27875
velour,0.58125,0.375
fashion,0.5325,0.53125
passive,0.48,0.31875
die,0.08374999999999999,0.7375
appendectomy,0.24375000000000002,0.6425
stimulating,0.73,0.6625
feast,0.82125,0.5325
ford,0.59875,0.23125
workup,0.47624999999999995,0.48124999999999996
decline,0.27375,0.325
stapler,0.53125,0.28625
sin,0.26,0.6025
camp,0.75,0.39249999999999996
schlep,0.44375,0.32375
bumper,0.47375,0.30625
week,0.53375,0.29125
bonanza,0.63625,0.4275
vertigo,0.43500000000000005,0.33875
seeker,0.66625,0.49375
"Panował on w kraju i rządził poddanymi sprawiedliwie, toteż kochał go lud w całym jego królestwie.",0.71875,0.385
memorandum,0.4375,0.37
plush,0.665,0.25625
godmother,0.69,0.49375
incinerator,0.275,0.58375
sock,0.42874999999999996,0.26125
disappointment,0.22375,0.48750000000000004
gunplay,0.24375000000000002,0.5475
hurtful,0.26125,0.55125
pork,0.5,0.35
sincerity,0.8625,0.4275
wildebeest,0.52625,0.38875000000000004
eggshell,0.525,0.27125
slingshot,0.55125,0.55875
modification,0.50625,0.38749999999999996
stray,0.39249999999999996,0.33875
cheer,0.7625,0.54125
promoter,0.5375,0.42000000000000004
marrow,0.41125,0.33125
cure,0.85125,0.4375
canister,0.48,0.25
involve,0.555,0.325
fence,0.50625,0.21250000000000002
war,0.15375,0.65875
recession,0.21000000000000002,0.4625
bittersweet,0.51125,0.40125
scorpion,0.335,0.68125
outwit,0.5375,0.38
liberty,0.775,0.4375
motivational,0.72,0.67125
peptide,0.4675,0.25
chimp,0.625,0.35
equilibrium,0.665,0.1875
magician,0.585,0.46625000000000005
blush,0.6725,0.4675
packet,0.52,0.3275
coral,0.6775,0.2725
madam,0.52125,0.25625
boxers,0.50625,0.43999999999999995
rubble,0.33125,0.3575
injustice,0.18125000000000002,0.68125
conceive,0.57875,0.49375
decisive,0.7225,0.36875
predecessor,0.51375,0.325
armada,0.44999999999999996,0.28625
embezzlement,0.24375000000000002,0.45875
laboratory,0.5175,0.4225
indicator,0.55875,0.23249999999999998
Współczucie jest krzyżem do którego przybity jest współczujący.,0.39625,0.4325
resistance,0.3425,0.52875
indecision,0.35625,0.38749999999999996
operate,0.54625,0.4525
fuchsia,0.5175,0.3475
soup,0.75625,0.405
concept,0.48624999999999996,0.2375
prodigious,0.52375,0.30625
craze,0.54125,0.68125
spatula,0.5175,0.23249999999999998
titanic,0.4275,0.42374999999999996
sweep,0.53375,0.36125
vegetation,0.64875,0.35
bulletproof,0.65,0.725
warfare,0.2675,0.6875
Właściwie nikt nie jest wolny od codziennego zagrożenia wypadkiem.,0.32625,0.42874999999999996
blastoff,0.66625,0.525
"Kiedy palnę gafę w towarzystwie, zaraz pojawia się rumieniec na moim obliczu, którego nie mogę opanować.",0.41125,0.6125
mediocre,0.42874999999999996,0.25
overlord,0.34125,0.47250000000000003
disapproval,0.3,0.40375000000000005
"Łatwiej jest się jej przyznać do zdrady męża, niż ujawnić stan swojej garderoby.",0.39125,0.46375
quibble,0.38125,0.3375
viceroy,0.40625,0.5325
altercation,0.32625,0.5775
houseboy,0.4,0.2575
refreshing,0.75625,0.375
ubiquitous,0.50625,0.35125
carefree,0.79,0.39375000000000004
GI Joe,0.585,0.47750000000000004
chromosome,0.49375,0.235
velocity,0.57375,0.5925
"Nikt nie lubi trosk, ale wiemy jak miłe jest pozbycie się ich i zrelaksowanie.",0.7375,0.33875
medial,0.45625000000000004,0.31875
rely,0.595,0.35
make,0.63625,0.33375
anatomy,0.66125,0.42874999999999996
late,0.29,0.57125
innocent,0.69375,0.42500000000000004
"Rzeczy nie są dobre ani złe same z siebie. Stają się takie przez to, co z nimi robimy.",0.5575,0.41625
duster,0.5325,0.23125
recoil,0.475,0.45375
"Podniecenie przyprawia nas nieraz o drżenie, ale jest to zdecydowanie przyjemne.",0.76,0.705
jellybean,0.675,0.47124999999999995
rearrange,0.565,0.27375
defend,0.6625,0.44375
W momencie śmierci bliskiego uderza człowieka świadomość niczym nie dającej się zapełnić pustki. ,0.15375,0.58875
cakewalk,0.79125,0.38
son,0.73875,0.42874999999999996
arbitrary,0.39375000000000004,0.44375
gender,0.50625,0.38125
wretched,0.19624999999999998,0.35
siesta,0.6725,0.32375
nameless,0.22375,0.22499999999999998
skirt,0.6425,0.485
reconfigure,0.48124999999999996,0.315
assure,0.66625,0.2625
righty,0.54125,0.3275
rub,0.70375,0.41874999999999996
analogy,0.53,0.36875
promo,0.64375,0.38625
downer,0.30875,0.26625
ant,0.3625,0.28375
radish,0.4625,0.33875
solicitation,0.4,0.42874999999999996
cornerstone,0.6125,0.29125
sensational,0.77625,0.5875
wag,0.605,0.45875
misfit,0.39875000000000005,0.51125
squish,0.26375,0.44375
padlock,0.475,0.29125
arsenic,0.25,0.4625
Masowy zalew erotyzmu związanego z podglądactwem telewizyjnym jest oznaką zubożenia wyobraźni erotycznej.,0.38749999999999996,0.48375
contemplate,0.56,0.27
surgical,0.36875,0.5
beginner,0.51875,0.3125
splat,0.34875,0.5
smiley,0.8225,0.51125
vantage,0.61875,0.26875
airborne,0.53125,0.315
ranch,0.61375,0.5375
mayhem,0.32375,0.61875
territory,0.5375,0.41500000000000004
length,0.52625,0.30125
prelude,0.63125,0.3625
scrambled,0.525,0.34875
cloth,0.65,0.1975
virility,0.61375,0.39249999999999996
surfer,0.55875,0.5475
cabbie,0.47,0.39249999999999996
pneumonia,0.20625,0.4525
suspicious,0.31,0.5
candle,0.6425,0.35125
curt,0.38125,0.275
bookstore,0.77375,0.40625
soundtrack,0.625,0.4075
lunchtime,0.7825,0.49375
rivalry,0.44625000000000004,0.50625
ordinary,0.50625,0.23249999999999998
adverse,0.335,0.36125
martial,0.55,0.40375000000000005
conclusive,0.54,0.365
cringe,0.28,0.60625
reason,0.65875,0.29125
invalid,0.315,0.3375
blasphemy,0.24375000000000002,0.58125
harbor,0.6075,0.2675
indication,0.5,0.35375
kidney,0.48750000000000004,0.36875
income,0.6575,0.3525
inaudible,0.32625,0.29125
frostbite,0.1375,0.75625
thing,0.56875,0.30375
worker,0.61875,0.325
instinctive,0.60125,0.38
vein,0.51375,0.3375
firelight,0.6725,0.3225
innards,0.26375,0.28625
canvas,0.58375,0.21250000000000002
materialistic,0.34875,0.38
rent,0.42625,0.40625
react,0.51875,0.56
concerto,0.5875,0.2675
blackness,0.3525,0.43999999999999995
alien,0.43125,0.48250000000000004
suburbia,0.565,0.34375
retarded,0.15625,0.55375
beanbag,0.61,0.25
demographic,0.42625,0.34125
ramrod,0.44625000000000004,0.32625
"Jestem melancholikiem i rozkoszuję się własnym smutkiem jak czymś nieznanym, wyjątkowym, wspaniałym. ",0.41500000000000004,0.2475
hemlock,0.45625000000000004,0.3575
capitalism,0.3275,0.54875
Można mieć poczucie zła natury ludzkiej gdy widzi się ludzi katujących innych. ,0.12624999999999997,0.775
multitude,0.5,0.38625
geezer,0.33125,0.28625
vandal,0.16499999999999998,0.48
applause,0.765,0.5475
shield,0.61375,0.33125
joint,0.54,0.4375
drug dealing,0.22625,0.4625
supplement,0.55375,0.2775
tinsel,0.5875,0.38125
excursion,0.60375,0.4075
bidding,0.53625,0.48875
symbiotic,0.5875,0.38125
persuasion,0.58375,0.52
rattler,0.3,0.6625
accelerated,0.65125,0.46875
scary,0.25,0.54375
amnesty,0.5475,0.3575
ancient,0.78,0.31
pastime,0.6175,0.21875
discourage,0.25625,0.34125
reverent,0.555,0.36
body,0.61875,0.4525
Ludzie lubią wymyślać potwory i potworności.,0.45625000000000004,0.4325
atone,0.575,0.375
gall,0.4125,0.3125
scorching,0.3175,0.49750000000000005
isolate,0.41874999999999996,0.44999999999999996
frivolous,0.45625000000000004,0.40249999999999997
zinc,0.47375,0.27125
burner,0.3625,0.45875
mathematician,0.53,0.32125
tapestry,0.58125,0.20875
freaky,0.4075,0.63125
agility,0.69375,0.40125
inhuman,0.2725,0.53
subversive,0.38749999999999996,0.42625
align,0.61875,0.29
putter,0.5525,0.27125
slug,0.27,0.48750000000000004
snooze,0.67,0.375
realize,0.68,0.28
guiding,0.59125,0.47124999999999995
gavel,0.4125,0.21500000000000002
biased,0.40125,0.565
mad,0.18375000000000002,0.57375
motor,0.58,0.5525
"Czego pożądam, to zapachu pewnych ludzi: tych nader rzadkich ludzi, którzy wzbudzają miłość.",0.5725,0.54875
Podróż samolotem jest ciągle dla wielu Polaków dużym wyzwaniem psychicznym.,0.4425,0.3725
fatigue,0.33,0.2825
lawnmower,0.56,0.24
insatiable,0.4075,0.56
instant,0.605,0.41625
"Nie przejmuję się moralnością, wyżej cenię inteligencję.",0.5125,0.48750000000000004
hearted,0.625,0.4375
Rzadko pieniądze mogą wybawić kogoś od śmierci.,0.375,0.38
Czasem nawet w kłamstwie można znaleźć ziarno honoru.,0.45625000000000004,0.39875000000000005
tropic,0.73875,0.39625
sporting,0.655,0.42500000000000004
defense,0.545,0.51375
desperation,0.19374999999999998,0.6625
tussle,0.375,0.5
detonator,0.4125,0.54875
dioxide,0.4475,0.36875
greet,0.65625,0.3575
universe,0.72625,0.36375
W tym domu każdy stara się porządnie wypłakać przynajmniej raz dziennie.,0.1875,0.5625
drunk,0.38249999999999995,0.50625
quandary,0.45999999999999996,0.32375
narcissism,0.28125,0.50625
grappling,0.51375,0.48750000000000004
merchant,0.52625,0.335
ammo,0.39749999999999996,0.56625
recruit,0.44125000000000003,0.47124999999999995
birthplace,0.74375,0.30125
miter,0.44125000000000003,0.25625
elm,0.665,0.25625
humiliating,0.14500000000000002,0.5625
blimp,0.5175,0.32375
airway,0.49375,0.375
crypt,0.20875,0.39125
congratulate,0.66625,0.47124999999999995
scrub,0.44125000000000003,0.36875
prefer,0.5775,0.45625000000000004
gunfight,0.3025,0.64875
constant,0.6125,0.22625
goofy,0.71375,0.50625
incompetence,0.15749999999999997,0.52125
miscellaneous,0.5475,0.375
paperback,0.6875,0.48
mammal,0.61875,0.35125
fraternity,0.48624999999999996,0.45499999999999996
caving,0.5,0.39249999999999996
cuckoo,0.47375,0.44625000000000004
cheetah,0.65875,0.53875
incantation,0.45375,0.325
femininity,0.65625,0.43500000000000005
instantaneous,0.52,0.46499999999999997
appalled,0.3275,0.48875
transsexual,0.335,0.40375000000000005
diaphragm,0.45875,0.37
balmy,0.52875,0.40375000000000005
assignment,0.54875,0.43125
oblique,0.44625000000000004,0.2725
junk,0.32125,0.36875
sympathize,0.625,0.34125
iceberg,0.50625,0.515
proclaim,0.5475,0.48
drift,0.51125,0.29
sever,0.315,0.54875
methodical,0.51375,0.345
bottle,0.55875,0.29
month,0.5975,0.33
par,0.48124999999999996,0.2425
paperboy,0.55125,0.27375
pleasurable,0.84375,0.66625
incubator,0.3625,0.29125
purr,0.67875,0.355
pickpocket,0.16875,0.625
showboat,0.5,0.39
famed,0.54125,0.3625
rabbi,0.47375,0.375
karate,0.6575,0.44999999999999996
panties,0.6725,0.58125
plug,0.4275,0.29375
"Mimo nerwowego napięcia Janek głośno się roześmiał i oświadczył, że cała sprawa jest wyolbrzymiona.",0.54375,0.38
monk,0.48750000000000004,0.20124999999999998
demeanor,0.54,0.2375
cookbook,0.68125,0.30625
intern,0.5175,0.3275
spinner,0.4475,0.44375
rewarding,0.71875,0.58125
kneel,0.375,0.2725
juniper,0.66625,0.28375
"Kochać samego siebie, to początek romansu na całe życie.",0.6275,0.40375000000000005
separate,0.36875,0.36375
"Wiesz, w umieraniu najstraszniejsze wydaje mi się to, że człowiek jest zdany tylko na siebie.",0.21875,0.43500000000000005
civilization,0.65,0.3375
dip,0.5525,0.29375
equate,0.645,0.355
princess,0.83,0.5525
nimrod,0.40125,0.33375
salary,0.6775,0.48250000000000004
proxy,0.49375,0.275
oat,0.58375,0.22749999999999998
riot,0.26875,0.64875
epitome,0.58375,0.40375000000000005
insemination,0.33125,0.45999999999999996
expressway,0.44375,0.38249999999999995
walrus,0.59875,0.36875
unwind,0.6125,0.3275
beam,0.5925,0.32375
eighteen,0.59,0.35375
diction,0.48124999999999996,0.34125
reputed,0.48750000000000004,0.335
extravagance,0.5925,0.55
swimmer,0.6575,0.4075
natural gas,0.43374999999999997,0.295
wither,0.24375000000000002,0.2875
deem,0.4675,0.28625
show,0.61375,0.38749999999999996
pus,0.19,0.5
impudent,0.4475,0.35
jubilee,0.75625,0.525
shoot,0.3125,0.625
audacious,0.51375,0.41000000000000003
"Bicie, szczypanie, kuksańce to jedyna metoda wychowawcza jaką stosował w stosunku do swoich dzieci.",0.20625,0.62
shrimp,0.74375,0.3475
symptomatic,0.375,0.39125
antagonize,0.26875,0.49375
addictive,0.315,0.47750000000000004
subscribe,0.55375,0.4075
smuggle,0.36125,0.51125
sneer,0.2875,0.42000000000000004
wart,0.20875,0.22375
refuel,0.5625,0.48
admit,0.57,0.29375
amp,0.59875,0.50625
cancer,0.11249999999999999,0.5175
vent,0.5,0.38249999999999995
grill,0.705,0.5325
nightstick,0.34875,0.47624999999999995
facility,0.54125,0.375
incomprehensible,0.31,0.5
attractive,0.77375,0.48875
morph,0.5625,0.52375
lesion,0.24375000000000002,0.5775
longtime,0.5625,0.295
smirk,0.54,0.4625
battalion,0.5175,0.47
culinary,0.66625,0.4375
stale,0.3275,0.21000000000000002
smother,0.21000000000000002,0.46875
thankful,0.845,0.43999999999999995
parade,0.67125,0.475
impersonal,0.35625,0.40125
croissant,0.75,0.4375
fireplace,0.61875,0.525
sharpen,0.58375,0.4675
turnip,0.45375,0.29
bourbon,0.5875,0.61875
toymaker,0.72,0.3625
negligent,0.13124999999999998,0.43125
membrane,0.49375,0.27875
youthful,0.73625,0.585
relaxed,0.78125,0.18625000000000003
frustrating,0.19624999999999998,0.56
collaborator,0.48875,0.46625000000000005
bro,0.54,0.34625
annoyance,0.24375000000000002,0.38749999999999996
innate,0.5175,0.24375000000000002
scuff,0.2825,0.3525
jolt,0.42874999999999996,0.70375
adviser,0.585,0.295
principal,0.5375,0.4125
peasant,0.4525,0.375
optimist,0.77375,0.42874999999999996
platonic,0.45375,0.25
illegitimate,0.22375,0.375
contend,0.54625,0.41625
rookie,0.53125,0.3125
pigeon,0.5725,0.24375000000000002
kneecap,0.44375,0.3425
slumber,0.655,0.21625
comprehension,0.655,0.29125
"Jesteśmy waszym najgorszym koszmarem i nie wiecie, co z nami zrobić",0.32,0.59875
neighborhood,0.63625,0.38125
permission,0.5175,0.375
foil,0.44625000000000004,0.3375
renew,0.625,0.39249999999999996
woof,0.72,0.51875
internet,0.71,0.555
misunderstand,0.38125,0.51125
consistent,0.67875,0.27375
downside,0.31875,0.45375
instructive,0.6575,0.38125
airport,0.625,0.5625
suburban,0.60625,0.30125
psychiatry,0.45125000000000004,0.44999999999999996
benefit,0.73375,0.31625
viper,0.4475,0.52125
combo,0.64625,0.43500000000000005
bootleg,0.335,0.46125000000000005
equal,0.68375,0.315
evasive,0.28,0.29875
untrue,0.30625,0.39249999999999996
clay,0.55625,0.355
nylong,0.49375,0.405
rejection,0.2,0.50625
withholding,0.26375,0.39249999999999996
piano,0.675,0.32625
mantle,0.54375,0.18125000000000002
"Życia nie mierzy się ilością oddechów, ale ilością chwil, które zapierają dech w piersiach.",0.81,0.49250000000000005
telekinesis,0.6125,0.585
opiate,0.54375,0.5075
deficient,0.32875,0.32
accommodation,0.72,0.46499999999999997
comply,0.40625,0.21000000000000002
esteemed,0.61875,0.46499999999999997
spell,0.6475,0.39375000000000004
classic rock,0.59875,0.47250000000000003
govern,0.43999999999999995,0.36375
lifeboat,0.605,0.37
loaf,0.59375,0.18125000000000002
cool,0.7275,0.30375
softball,0.56625,0.38749999999999996
banking,0.55875,0.405
lightbulb,0.56875,0.25875
latrine,0.375,0.3525
trashy,0.21875,0.59375
masterful,0.715,0.4225
snippy,0.32125,0.6
overcrowded,0.19374999999999998,0.54875
companion,0.78125,0.38249999999999995
sanction,0.42874999999999996,0.42500000000000004
sewing,0.50625,0.30625
nickel,0.5775,0.40249999999999997
sentient,0.52,0.33
huff,0.42500000000000004,0.40625
geology,0.61125,0.4125
tennis,0.55,0.36125
radioactivity,0.265,0.63625
inventor,0.65125,0.4525
fingerprint,0.53125,0.28625
robotics,0.49375,0.44375
lenient,0.565,0.32625
nook,0.66625,0.22499999999999998
acceleration,0.64875,0.71625
masculine,0.59875,0.52375
whimper,0.3625,0.41125
overcast,0.41874999999999996,0.35375
permit,0.5325,0.345
key,0.6525,0.3625
remote,0.5525,0.3125
repugnant,0.22875,0.33
compass,0.59375,0.23125
makeshift,0.54,0.47375
chatterbox,0.44999999999999996,0.3675
infectious,0.20375,0.5175
appetizing,0.75,0.47750000000000004
alter,0.44625000000000004,0.39625
embargo,0.50625,0.44875
bop,0.57875,0.36875
bloodstream,0.50625,0.34625
molar,0.46625000000000005,0.3175
experimental,0.58125,0.57125
agreement,0.71875,0.38125
caddie,0.475,0.22249999999999998
irreparable,0.38125,0.50625
deal,0.6425,0.3625
relevance,0.5875,0.48
buckle,0.50625,0.345
choke,0.1775,0.5375
insignificant,0.33,0.3375
blizzard,0.42000000000000004,0.69125
suitor,0.57875,0.33375
maturity,0.69125,0.31875
contraction,0.41625,0.6125
chaste,0.60125,0.3125
talisman,0.585,0.44999999999999996
"Sztuka nie może być czyimś powołaniem tak samo, jak nie może być zawodem wrodzona wesołość czy skłonność do melancholii.",0.44999999999999996,0.2375
remarry,0.565,0.4475
irreversible,0.32625,0.38625
suffer,0.13124999999999998,0.4375
highlight,0.6975,0.35
grief,0.16625,0.49375
chord,0.59375,0.21500000000000002
dandruff,0.25625,0.42625
origin,0.52375,0.3375
patient,0.71375,0.22125
disrupt,0.31,0.48375
disperse,0.39875000000000005,0.33375
journal,0.61375,0.27875
intrigue,0.63125,0.5225
gunpoint,0.13874999999999998,0.73875
nobility,0.60375,0.44625000000000004
biggie,0.54,0.345
"Ulepszenie czegoś, rozwiązanie problemów nadaje sens własnemu życiu.",0.76375,0.495
loosen,0.5,0.375
sensible,0.7175,0.34
investigate,0.585,0.38625
prissy,0.36875,0.38625
asterisk,0.5475,0.22249999999999998
scanner,0.57125,0.375
"Staruszka została dotkliwie pobita, ponieważ zwróciła chłopakowi uwagę na przystanku.",0.08374999999999999,0.77375
flimsy,0.375,0.34625
apex,0.565,0.31
stag,0.52,0.4375
selenium,0.48250000000000004,0.21375
slate,0.47124999999999995,0.27375
silicone,0.4075,0.305
respond,0.58875,0.26125
hardheaded,0.3225,0.4225
"Właściwa obrana droga zawsze wywołuje w nas pozytywne odczucia, satysfakcję i daje nam poczucie sensu.",0.77625,0.45375
endorsement,0.63125,0.345
decrease,0.395,0.25625
"Jest taki dzień, że po prostu, w pewnym momencie, musisz się rozpłakać.",0.27375,0.54125
rodent,0.32,0.35375
untie,0.49375,0.22499999999999998
flinch,0.375,0.535
vice,0.35125,0.37
dog,0.75,0.55375
gloom,0.23625000000000002,0.3625
traditional,0.61875,0.345
spotty,0.41125,0.375
visitation,0.55,0.39625
excess,0.41125,0.5525
gallon,0.58375,0.3
emphasize,0.59375,0.40125
confession,0.55875,0.44875
